candidate_id,name,business_name,dba,full_premise_address,city,state,zip,permit_numbers,permit_count,classification,classification_reason,current_operating_status,operator_url,evidence_url,source_name,source_url,retrieval_date,exact_registry_reference,notes
ca-ttb-e479ddf3e840,"SOUTH FORK SPIRITS, LLC","SOUTH FORK SPIRITS, LLC",,"16128 W BROOKSIDE DR, SONORA, CA, 95370",SONORA,CA,95370,CA-S-20084,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20084,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e556aebd7764,MIZZA,"MIZZA, LLC",MIZZA,"1112 STATE ST, SANTA BARBARA, CA, 93101",SANTA BARBARA,CA,93101,CA-S-20496,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20496,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e5884edba35b,Belching Beaver Brewery,"BELCHING BEAVER BREWERY, INC",Belching Beaver Brewery,"1334 ROCKY POINT DR, OCEANSIDE, CA, 92056",OCEANSIDE,CA,92056,CA-S-20486,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20486,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e676abf069cd,Aonair,"GLJR WINE, LLC",Aonair,"201 DEVLIN RD, NAPA, CA, 94558",NAPA,CA,94558,CA-S-20580,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20580,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e6b99343e5bc,Loft & Bear Distillery,Y.SA INC.,Loft & Bear Distillery,"6414 S MCKINLEY AVE, LOS ANGELES, CA, 90001",LOS ANGELES,CA,90001,CA-S-20021,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20021,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e754176a36ef,Lopez Spirits & Beverages Company,"HACIENDA LOPEZ, INC.",Lopez Spirits & Beverages Company,"21170 CENTRE POINTE PKWY STE 230, SANTA CLARITA, CA, 91350",SANTA CLARITA,CA,91350,CA-S-20278,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20278,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e83365734cb1,"MATEVEZA, LLC","MATEVEZA, LLC",,"647 - 649 SAN ANSELMO AVE, SAN ANSELMO, CA, 94960",SAN ANSELMO,CA,94960,CA-S-20568,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20568,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e85ee3ab4c95,Barley and Boar Kitchen and Distillery,BU BREWING LLC,Barley and Boar Kitchen and Distillery,"5925 ENTRADA AVE, ATASCADERO, CA, 93422",ATASCADERO,CA,93422,CA-S-20453,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20453,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e8cc70db4ae4,"FREIXENET SONOMA CAVES, INC.","FREIXENET SONOMA CAVES, INC.",,"23555 ARNOLD DR, SONOMA, CA, 95476",SONOMA,CA,95476,CA-S-377,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-377,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e8ecafc63b93,Ashtree Whiskey,L.L. VALLEY GROUP LLC,Ashtree Whiskey,"1100 COLE AVE UNIT E, CLOVIS, CA, 93612",CLOVIS,CA,93612,CA-S-20587,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20587,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e924fcfee9c0,Stark Spirits,"STARK SPIRITS, LLC",Stark Spirits,"1260 LINCOLN AVE STE 1100, PASADENA, CA, 91103",PASADENA,CA,91103,CA-S-20045,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20045,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e93215614bae,Artisan Craft Cocktails,ARTISAN CRAFT COCKTAILS INC.,Artisan Craft Cocktails,"1382 VALENCIA AVE STE A, TUSTIN, CA, 92780",TUSTIN,CA,92780,CA-S-20319,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20319,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e93bfeab26f5,PELLEGRINI FAMILY VINEYARDS,"PELLEGRINI BROS. WINES, INC.",PELLEGRINI FAMILY VINEYARDS,"4055 W OLIVET RD, SANTA ROSA, CA, 95401",SANTA ROSA,CA,95401,CA-S-15059,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-15059,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-e9ae1731f3c0,Nasung Sool Co,FAULK BREWS AND SPIRITS LLC,Nasung Sool Co,"141 W WILSHIRE AVE STE D, FULLERTON, CA, 92832",FULLERTON,CA,92832,CA-S-20593,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20593,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ea4929f63dbd,"ECOPAS, LLC","ECOPAS, LLC",,"2717 AVIATION WAY, SANTA MARIA, CA, 93455",SANTA MARIA,CA,93455,CA-S-20103,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20103,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ea90db3c0604,SOUTHNORTE BRANDS LLC,SOUTHNORTE BRANDS LLC,,"10810 INLAND AVE, JURUPA VALLEY, CA, 91752",JURUPA VALLEY,CA,91752,CA-S-20476,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20476,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-eb7fb64930de,Sierra Court LLC,"SIERRA COURT, LLC",Sierra Court LLC,"8008 EASTSIDE RD BLDG C, HEALDSBURG, CA, 95448",HEALDSBURG,CA,95448,CA-S-20244,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20244,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ebb6c1921969,SLO Stills,"SLO BREWING CO, LLC",SLO Stills,"855 AEROVISTA PL STE 120, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20218,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20218,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ebd3cd18af85,Valensin Vineyard & Winery,VALENSIN VINEYARD & WINERY,Valensin Vineyard & Winery,"10675 VALENSIN RD, GALT, CA, 95632",GALT,CA,95632,CA-S-20555,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20555,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ecc700d7e1dc,SWAN & FOX LLC,SWAN & FOX LLC,,"3375 MISSION AVE STE J/K, OCEANSIDE, CA, 92058",OCEANSIDE,CA,92058,CA-S-20563,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20563,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ed6f39aa6786,CAKEBREAD CELLARS,CAKEBREAD CELLARS,,"8300 ST HELENA HWY, RUTHERFORD, CA, 94573",RUTHERFORD,CA,94573,CA-S-15055,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-15055,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ed7082dfb58e,J.J. Pfister Distilling,"JJ PFISTER DISTILLING COMPANY, LLC",J.J. Pfister Distilling,"9819 BUSINESS PARK DR STE 3&4, SACRAMENTO, CA, 95827",SACRAMENTO,CA,95827,CA-S-20185,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20185,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ee79522e09bc,RUINS DISTILLERY LLC,RUINS DISTILLERY LLC,,"108 DODD CT, AMERICAN CANYON, CA, 94503",AMERICAN CANYON,CA,94503,CA-S-20431,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20431,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-eef4a2eb33ad,Knox & Dobson,"EARL'S BIG IDEA, LLC",Knox & Dobson,"2031 E FOOTHILL BLVD, PASADENA, CA, 91107",PASADENA,CA,91107,CA-S-20478,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20478,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-ef1e7b22534c,Shedcat Distillery,SHEDCAT LLC,Shedcat Distillery,"3668 LAKE TAHOE BLVD STE A, SOUTH LAKE TAHOE, CA, 96150",SOUTH LAKE TAHOE,CA,96150,CA-S-20417,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20417,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-efdf4dbd0ce9,CYPHER WINERY,"Q4X, INC.",CYPHER WINERY,"7300 N RIVER RD, PASO ROBLES, CA, 93446",PASO ROBLES,CA,93446,CA-S-15128,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-15128,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f06106ca7dbe,Ambix Spirits,AMBIX SPIRITS LLC,Ambix Spirits,"1944 HIGH SCHOOL RD, SEBASTOPOL, CA, 95472",SEBASTOPOL,CA,95472,CA-S-20426,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20426,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f1678cee36ac,WASTED YOUTH SPIRITS,"HORN ENTERPRISES, INC.",WASTED YOUTH SPIRITS,"3230 RIVERSIDE AVE UNIT # 190, PASO ROBLES, CA, 93446",PASO ROBLES,CA,93446,CA-S-20079,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20079,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f191c69efad3,EPU CELLAR LLC,EPU CELLAR LLC,,"101 GRANT AVE UNIT I, HEALDSBURG, CA, 95448",HEALDSBURG,CA,95448,CA-S-20503,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20503,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f1921143094f,GIBSON WINE COMPANY,GIBSON WINE COMPANY,,"1720 ACADEMY AVE, SANGER, CA, 93657",SANGER,CA,93657,CA-S-928,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-928,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f20ce91f017c,Purple Spirits,GRATON SPIRITS COMPANY LLC,Purple Spirits,"9109 GRATON RD BLDG C, GRATON, CA, 95444",GRATON,CA,95444,CA-S-20058,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20058,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f233a8b0a374,Left Coast Brewing Co. Tasting Room Smokehouse Distillery,LEFT COAST BREWING COMPANY,Left Coast Brewing Co. Tasting Room Smokehouse Distillery,"980 N HAVEN AVE STE 100, ONTARIO, CA, 91764",ONTARIO,CA,91764,CA-S-20480,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20480,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f25c0686776f,ALMADEN-MADERA,THE WINE GROUP LLC,ALMADEN-MADERA,"22004 ROAD 24, MADERA, CA, 93638",MADERA,CA,93638,CA-S-15070,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-15070,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f3a2c47d4beb,Iron Hub Winery,ANN AINSLEY THOMAS LLC,Iron Hub Winery,"12500 STEINER RD, PLYMOUTH, CA, 95669",PLYMOUTH,CA,95669,CA-S-20245,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20245,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f44e9a964e7d,"SF BEVERAGE AND DISTILLING CO., LLC","SF BEVERAGE AND DISTILLING CO., LLC",,"100 HOOPER ST, SAN FRANCISCO, CA, 94107",SAN FRANCISCO,CA,94107,CA-S-20521,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20521,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
ca-ttb-f47cef736ed8,The Natoma Distillery,JACKSON SQUARE HOSPITALITY LLC,The Natoma Distillery,"155 12 ST, SAN FRANCISCO, CA, 94103",SAN FRANCISCO,CA,94103,CA-S-20592,1,needs_review,Pre-research single-permit candidate; requires operating-role verification.,unknown,,,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-21,TTB Spirits Producers and Bottlers List: CA-S-20592,Prepared from unmatched active TTB permit queue; no public GeoJSON change.
